6.053639846743295028e-01
6.379310344827586743e-01
5.996168582375478451e-01
5.785440613026819889e-01
5.593869731800765743e-01
5.900383141762451933e-01
5.689655172413793371e-01
5.574712643678161328e-01
5.613026819923371269e-01
5.842911877394636466e-01
5.996168582375478451e-01
8.295019157088122652e-01
1.009578544061302763e+00
9.406130268199234257e-01
7.183908045977011048e-01
5.363984674329501656e-01
5.517241379310344751e-01
5.268199233716475138e-01
5.498084291187739225e-01
5.268199233716475138e-01
4.770114942528735358e-01
4.655172413793103314e-01
4.808429118773946409e-01
5.134099616858237569e-01
5.689655172413793371e-01
5.785440613026819889e-01
5.555555555555555802e-01
5.708812260536398897e-01
5.823754789272030941e-01
5.727969348659003312e-01
5.900383141762451933e-01
6.111111111111111605e-01
6.187739463601532597e-01
5.747126436781608838e-01
5.440613026819923759e-01
5.325670498084291715e-01
5.057471264367816577e-01
5.095785440613026518e-01
5.670498084291187846e-01
5.804597701149425415e-01
5.383141762452107182e-01
5.555555555555555802e-01
5.421455938697318233e-01
5.574712643678161328e-01
4.846743295019156905e-01
4.904214559386972927e-01
5.555555555555555802e-01
6.130268199233716020e-01
5.306513409961686190e-01
5.363984674329501656e-01
5.019157088122605526e-01
4.578544061302681767e-01
4.425287356321839227e-01
4.272030651340996132e-01
4.865900383141762431e-01
4.904214559386972927e-01
5.363984674329501656e-01
5.957854406130268510e-01
5.919540229885057459e-01
4.597701149425287293e-01
3.505747126436781769e-01
3.984674329501915468e-01
4.118773946360153038e-01
4.808429118773946409e-01
4.808429118773946409e-01
4.521072796934865745e-01
3.908045977011494476e-01
3.678160919540229834e-01
4.176245210727969615e-01
4.712643678160919336e-01
5.172413793103448620e-01
5.019157088122605526e-01
4.712643678160919336e-01
4.942528735632183978e-01
5.478927203065133700e-01
5.287356321839080664e-01
5.708812260536398897e-01
5.440613026819923759e-01
4.712643678160919336e-01
4.233716475095785636e-01
4.061302681992337016e-01
3.869731800766283425e-01
3.869731800766283425e-01
3.908045977011494476e-01
3.869731800766283425e-01
3.065134099616858010e-01
2.509578544061302763e-01
2.777777777777777901e-01
3.180076628352490609e-01
3.084291187739463536e-01
2.643678160919540332e-01
1.877394636015325691e-01
2.068965517241379282e-01
2.375478927203065194e-01
2.432950191570881215e-01
2.739463601532566850e-01
2.950191570881225966e-01
2.183908045977011603e-01
1.992337164750957734e-01
9.961685823754788671e-02
9.195402298850574585e-02
8.045977011494252762e-02
1.264367816091954144e-01
1.494252873563218509e-01
1.915708812260536464e-01
1.992337164750957734e-01
2.107279693486590055e-01
1.839080459770114917e-01
2.068965517241379282e-01
2.720306513409961879e-01
3.333333333333333148e-01
3.141762452107279557e-01
2.624521072796934806e-01
2.758620689655172376e-01
2.337164750957854420e-01
2.030651340996168508e-01
2.528735632183908288e-01
2.950191570881225966e-01
3.180076628352490609e-01
3.103448275862069061e-01
3.754789272030651381e-01
4.022988505747126520e-01
3.793103448275861878e-01
3.678160919540229834e-01
3.486590038314176243e-01
