"Header Size"           ,15              
"Model Name"            ,"DL9000        "
"Comment"               ,"                                                                                                                                "
"BlockNumber"           ,1               
"TraceName"             ,"CH1           "
"BlockSize"             ,124999          
"VUnit"                 ,"V             "
"SampleRate"            ,625000000.0     
"HResolution"           ,1.600000E-009   
"HOffset"               ,-3.999840E-005  
"HUnit"                 ,"s             "
"DisplayBlockSize"      ,124999          
"DisplayPointNo."       ,0               
"Date"                  ,"2017/08/18    "
"Time"                  ,"18:17:28.82   "

,        0.97E+00,
,        0.88E+00,
,        0.94E+00,
,        0.91E+00,
,        0.93E+00,
,        0.87E+00,
,        0.94E+00,
,        1.08E+00,
,        1.12E+00,
,        1.04E+00,
,        1.01E+00,
,        0.97E+00,
,        0.99E+00,
,        0.90E+00,
,        0.93E+00,
,        1.00E+00,
,        0.97E+00,
,        1.02E+00,
,        0.97E+00,
,        0.88E+00,
,        1.03E+00,
,        1.03E+00,
,        0.96E+00,
,        0.99E+00,
,        1.04E+00,
,        0.96E+00,
,        0.94E+00,
,        0.88E+00,
,        0.89E+00,
,        0.94E+00,
,        1.00E+00,
,        0.89E+00,
,        0.96E+00,
,        0.95E+00,
,        0.96E+00,
,        1.02E+00,
,        0.81E+00,
,        0.97E+00,
,        0.95E+00,
,        0.97E+00,
,        1.02E+00,
,        0.93E+00,
,        0.83E+00,
,        1.04E+00,
,        0.98E+00,
,        0.89E+00,
,        0.95E+00,
,        0.89E+00,
,        0.96E+00,
,        1.04E+00,
,        0.90E+00,
,        1.05E+00,
,        0.99E+00,
,        1.11E+00,
,        1.09E+00,
,        1.05E+00,
,        0.95E+00,
,        1.09E+00,
,        0.98E+00,
,        0.90E+00,
,        1.04E+00,
,        1.02E+00,
,        0.96E+00,
,        1.12E+00,
,        0.90E+00,
,        1.03E+00,
,        1.01E+00,
,        1.02E+00,
,        0.95E+00,
,        0.98E+00,
,        0.98E+00,
,        1.01E+00,
,        0.97E+00,
,        0.97E+00,
,        0.88E+00,
,        0.90E+00,
,        0.86E+00,
,        1.03E+00,
,        0.99E+00,
,        1.00E+00,
,        0.99E+00,
,        0.89E+00,
,        1.01E+00,
,        0.90E+00,
,        0.80E+00,
,        0.92E+00,
,        0.88E+00,
,        0.92E+00,
,        1.01E+00,
,        0.98E+00,
,        0.90E+00,
,        0.86E+00,
,        0.98E+00,
,        1.03E+00,
,        0.89E+00,
,        0.99E+00,
,        1.02E+00,
,        1.03E+00,
,        0.85E+00,
,        0.96E+00,
,        0.93E+00,
,        0.93E+00,
,        0.90E+00,
,        1.03E+00,
,        1.03E+00,
,        0.97E+00,
,        0.97E+00,
,        0.91E+00,
,        0.96E+00,
,        0.95E+00,
,        1.06E+00,
,        0.88E+00,
,        0.96E+00,
,        0.97E+00,
,        0.97E+00,
,        1.00E+00,
,        0.90E+00,
,        0.88E+00,
,        0.96E+00,
,        1.11E+00,
,        1.04E+00,
,        0.96E+00,
,        1.02E+00,
,        1.09E+00,
,        0.88E+00,
,        0.88E+00,
,        1.02E+00,
,        0.90E+00,
,        0.90E+00,
,        0.98E+00,
,        0.89E+00,
,        0.94E+00,
,        0.96E+00,
,        0.99E+00,
,        1.03E+00,
,        0.95E+00,
,        1.04E+00,
,        0.98E+00,
,        0.92E+00,
,        0.88E+00,
,        0.98E+00,
,        0.97E+00,
,        0.89E+00,
,        0.94E+00,
,        0.90E+00,
,        0.93E+00,
,        0.88E+00,
,        0.99E+00,
,        0.94E+00,
,        1.05E+00,
,        1.02E+00,
,        0.98E+00,
,        1.02E+00,
,        1.12E+00,
,        0.97E+00,
,        0.89E+00,
,        1.10E+00,
,        0.98E+00,
,        1.00E+00,
,        0.93E+00,
,        0.97E+00,
,        1.11E+00,
,        1.06E+00,
,        0.93E+00,
,        0.97E+00,
,        1.02E+00,
,        0.91E+00,
,        0.94E+00,
,        1.03E+00,
,        0.95E+00,
,        0.94E+00,
,        0.92E+00,
,        0.95E+00,
,        0.89E+00,
,        1.05E+00,
,        0.95E+00,
,        0.90E+00,
,        0.89E+00,
,        0.89E+00,
,        0.81E+00,
,        0.94E+00,
,        0.81E+00,
,        1.03E+00,
